Station Name: Oak_Park
Station Height: 62 M 
Latitude:52.857  ,Longitude: -6.909
 10 cm Soil Temperatures in deg C
 Potential Evapotranspiration, Evaporation, Well/Moderately/Poorly Drained Soil Moisture Deficits in mm 
 Global Radiation in Joules/cm sq.

,date,soil,pe,evap,smd_wd,smd_md,smd_pd,glorad,
,12-jan-2010,0.1,0.473,0.711,0.000,-10.000,-10.000,33,
,13-jan-2010,0.1,0.208,0.298,0.000,-2.392,-10.000,113,
,14-jan-2010,0.7,0.114,0.186,0.014,0.014,-9.486,386,
,15-jan-2010,4.6,0.467,0.683,0.000,-10.000,-10.000,116,
,16-jan-2010,5.6,0.207,0.294,0.000,-8.393,-10.000,282,
,17-jan-2010,3.2,0.467,0.565,0.467,0.467,-9.033,342,
,18-jan-2010,4.3,0.077,0.139,0.344,0.344,-8.704,433,
,19-jan-2010,4.7,0.484,0.664,0.000,-3.473,-10.000,137,
,20-jan-2010,4.7,0.101,0.202,0.000,-2.799,-10.000,451,
,21-jan-2010,4.9,0.172,0.327,0.000,-10.000,-10.000,95,
,22-jan-2010,4.6,0.050,0.164,0.000,-0.050,-9.550,449,
,23-jan-2010,2.7,0.179,0.236,0.079,0.079,-8.994,174,
,24-jan-2010,3.0,0.151,0.208,0.130,0.130,-8.493,225,
,25-jan-2010,2.6,0.143,0.245,0.273,0.273,-7.925,340,
,26-jan-2010,2.9,0.069,0.286,0.342,0.342,-7.460,489,
,27-jan-2010,4.6,0.338,0.474,0.679,0.679,-6.749,189,
,28-jan-2010,5.0,0.373,0.525,0.449,0.449,-6.638,254,
,29-jan-2010,4.7,0.385,0.538,0.233,0.233,-6.521,453,
,30-jan-2010,1.7,0.255,0.411,0.488,0.488,-5.939,485,
,31-jan-2010,1.0,0.233,0.368,0.720,0.720,-5.409,461,
,01-feb-2010,1.6,0.419,0.577,1.137,1.137,-4.719,350,
,02-feb-2010,4.7,0.513,0.690,0.000,-3.455,-9.070,366,
,03-feb-2010,4.7,0.412,0.567,0.000,-6.888,-10.000,257,
,04-feb-2010,4.7,0.361,0.539,0.000,-10.000,-10.000,114,
,05-feb-2010,5.0,0.388,0.561,0.000,-0.212,-9.712,477,
,06-feb-2010,4.8,0.274,0.392,0.274,0.274,-8.953,256,
,07-feb-2010,4.4,0.331,0.449,0.604,0.604,-8.174,98,
,08-feb-2010,3.1,0.466,0.628,0.767,0.767,-7.600,187,
,09-feb-2010,2.8,0.495,0.675,0.958,0.958,-7.025,242,
,10-feb-2010,1.8,0.489,0.711,1.443,1.443,-6.185,647,
,11-feb-2010,1.3,0.369,0.593,1.807,1.807,-5.507,749,
,12-feb-2010,1.8,0.494,0.685,2.292,2.292,-4.738,340,
,13-feb-2010,2.4,0.418,0.599,2.701,2.701,-4.084,381,
,14-feb-2010,2.5,0.384,0.565,2.975,2.975,-3.596,451,
,15-feb-2010,4.3,0.729,0.998,3.084,3.084,-3.287,517,
,16-feb-2010,2.6,0.524,0.771,3.594,3.594,-2.598,620,
,17-feb-2010,1.7,0.466,0.714,4.045,4.045,-2.002,660,
,18-feb-2010,1.2,0.473,0.689,4.500,4.500,-1.430,503,
,19-feb-2010,2.0,0.404,0.590,4.888,4.888,-0.954,438,
,20-feb-2010,1.5,0.431,0.654,3.400,3.400,-2.375,644,
,21-feb-2010,3.0,0.503,0.780,3.887,3.887,-1.753,796,
,22-feb-2010,2.4,0.480,0.717,4.350,4.350,-1.186,642,
,23-feb-2010,1.4,0.407,0.583,1.241,1.241,-4.220,207,
,24-feb-2010,3.7,0.405,0.574,0.000,-1.559,-6.804,323,
,25-feb-2010,2.6,0.375,0.519,0.000,-3.825,-10.000,303,
,26-feb-2010,3.6,0.713,1.129,0.313,0.313,-9.187,925,
,27-feb-2010,3.8,0.625,0.917,0.937,0.937,-8.102,663,
,28-feb-2010,3.2,0.591,0.843,1.122,1.122,-7.506,512,
,01-mar-2010,3.4,0.729,1.144,1.844,1.844,-6.402,1081,
,02-mar-2010,2.8,0.642,0.946,2.476,2.476,-5.439,755,
,03-mar-2010,3.7,0.753,1.029,3.212,3.212,-4.414,394,
,04-mar-2010,3.7,0.959,1.410,4.143,4.143,-3.235,1062,
,05-mar-2010,3.2,0.788,1.188,4.901,4.901,-2.285,1040,
,06-mar-2010,3.2,0.797,1.132,5.663,5.663,-1.373,667,
,07-mar-2010,3.4,0.788,1.254,6.411,6.411,-0.517,1309,
,08-mar-2010,2.3,1.062,1.610,7.411,7.411,0.571,1376,
,09-mar-2010,2.4,0.978,1.522,8.323,8.323,1.550,1118,
,10-mar-2010,2.3,0.849,1.221,9.108,9.108,2.399,761,
,11-mar-2010,2.6,0.969,1.397,9.997,9.997,3.368,932,
,12-mar-2010,4.5,1.156,1.578,11.048,11.048,4.524,688,
,13-mar-2010,5.2,0.950,1.260,11.903,11.903,5.474,406,
,14-mar-2010,4.8,1.196,1.701,12.969,12.969,6.670,1074,
,15-mar-2010,4.2,1.197,1.704,14.025,14.025,7.868,1071,
,16-mar-2010,4.2,0.606,0.929,14.254,14.254,8.173,381,
,17-mar-2010,7.1,1.287,1.822,15.274,15.274,9.360,709,
,18-mar-2010,8.0,1.257,1.730,9.656,9.656,3.917,411,
,19-mar-2010,6.9,0.937,1.298,5.111,5.111,-0.546,533,
,20-mar-2010,7.5,1.387,2.017,0.834,0.834,-4.731,1100,
,21-mar-2010,7.6,1.489,2.199,1.812,1.812,-3.506,1236,
,22-mar-2010,8.2,1.283,2.114,0.000,-4.527,-9.648,1251,
,23-mar-2010,6.4,0.920,1.367,0.000,-0.680,-9.845,602,
,24-mar-2010,9.6,1.649,2.337,0.000,-5.551,-10.000,1136,
,25-mar-2010,9.4,1.179,1.711,0.000,-9.121,-10.000,809,
,26-mar-2010,9.2,1.333,1.898,0.633,0.633,-8.867,1087,
,27-mar-2010,8.1,1.519,2.145,2.044,2.044,-7.004,1011,
,28-mar-2010,8.5,1.467,2.011,3.483,3.483,-5.187,995,
,29-mar-2010,7.9,0.592,0.846,0.000,-10.000,-10.000,304,
,30-mar-2010,5.0,0.620,1.125,0.000,-10.000,-10.000,544,
,31-mar-2010,4.0,1.589,2.676,0.000,-2.011,-10.000,1519,
,01-apr-2010,5.2,1.426,2.077,1.426,1.426,-8.074,1126,
,02-apr-2010,6.8,1.358,1.986,0.000,-9.934,-10.000,1084,
,03-apr-2010,6.5,1.232,1.788,0.000,-2.268,-10.000,1112,
,04-apr-2010,6.4,1.411,2.332,0.000,-2.289,-10.000,1515,
,05-apr-2010,8.8,1.426,2.418,0.000,-0.074,-9.574,893,
,06-apr-2010,9.5,1.283,1.910,0.000,-10.000,-10.000,781,
,07-apr-2010,8.4,1.646,2.322,1.546,1.546,-7.954,1277,
,08-apr-2010,9.3,1.727,2.413,3.249,3.249,-5.829,1378,
,09-apr-2010,10.3,2.198,3.221,5.383,5.383,-3.339,1874,
,10-apr-2010,10.3,2.480,3.471,7.741,7.741,-0.693,1943,
,11-apr-2010,11.9,2.438,3.348,10.007,10.007,1.780,1786,
,12-apr-2010,11.8,2.262,3.110,12.064,12.064,4.042,1648,
,13-apr-2010,12.0,2.446,3.410,14.241,14.241,6.488,1828,
,14-apr-2010,10.4,1.800,2.514,15.809,15.809,8.289,1247,
,15-apr-2010,10.1,1.911,2.927,17.445,17.445,10.200,1790,
,16-apr-2010,11.0,2.331,3.313,19.407,19.407,12.526,2138,
,17-apr-2010,12.1,2.576,3.588,21.529,21.529,15.038,2156,
,18-apr-2010,11.7,1.945,2.671,23.093,23.093,16.885,1328,
,19-apr-2010,11.2,1.924,2.652,24.613,24.613,18.676,1350,
,20-apr-2010,10.3,1.778,2.493,25.994,25.994,20.300,1398,
,21-apr-2010,10.9,2.260,3.176,27.720,27.720,22.328,1947,
,22-apr-2010,11.3,2.155,2.999,29.331,29.331,24.217,1716,
,23-apr-2010,12.6,2.968,4.208,31.508,31.508,26.763,2111,
,24-apr-2010,12.4,1.676,2.469,32.303,32.303,27.757,1114,
,25-apr-2010,13.5,2.181,3.095,31.244,31.244,26.951,1450,
,26-apr-2010,13.3,2.465,3.393,32.909,32.909,28.898,1534,
,27-apr-2010,12.6,1.651,2.497,33.966,33.966,30.137,999,
,28-apr-2010,13.0,1.942,2.864,34.308,34.308,30.688,1106,
,29-apr-2010,13.0,2.285,3.145,35.781,35.781,32.401,1371,
,30-apr-2010,11.9,1.724,2.352,35.644,35.644,32.438,1044,
,01-may-2010,11.2,1.583,2.135,25.414,25.414,22.367,1089,
,02-may-2010,10.3,1.512,2.113,24.777,24.777,21.892,921,
,03-may-2010,10.2,2.290,3.297,26.551,26.551,23.909,1805,
,04-may-2010,10.1,1.827,2.587,27.937,27.937,25.482,1261,
,05-may-2010,11.9,1.771,2.375,25.958,25.958,23.679,925,
,06-may-2010,12.8,1.751,2.429,21.596,21.596,19.491,949,
,07-may-2010,11.7,2.068,3.054,22.759,22.759,20.863,1519,
,08-may-2010,11.7,2.815,4.082,24.991,24.991,23.372,1981,
,09-may-2010,13.0,2.695,3.861,27.074,27.074,25.707,2106,
,10-may-2010,11.7,1.725,2.614,28.075,28.075,26.861,1345,
,11-may-2010,10.3,1.888,2.725,28.881,28.881,27.831,1571,
,12-may-2010,11.2,2.079,3.078,30.314,30.314,29.439,1883,
,13-may-2010,11.5,1.890,2.894,30.483,30.483,29.762,1481,
,14-may-2010,12.9,2.627,3.742,31.882,31.882,31.369,1937,
,15-may-2010,13.2,2.928,4.207,33.962,33.962,33.672,2047,
,16-may-2010,14.4,2.817,3.995,35.909,35.909,35.822,1987,
,17-may-2010,13.7,2.448,3.350,37.558,37.558,37.638,1568,
,18-may-2010,13.3,1.551,2.210,36.080,36.080,36.261,784,
,19-may-2010,15.9,2.340,3.180,37.652,37.652,37.986,1385,
,20-may-2010,18.6,3.052,4.024,39.659,39.659,40.184,1785,
,21-may-2010,19.1,3.158,4.309,41.578,41.578,42.289,2059,
,22-may-2010,20.5,3.996,5.360,44.064,44.064,44.994,2607,
,23-may-2010,21.9,4.403,5.839,46.704,46.704,47.857,2744,
,24-may-2010,19.4,2.674,3.582,48.242,48.242,49.519,1510,
,25-may-2010,17.8,3.369,4.979,50.134,50.134,51.557,2513,
,26-may-2010,17.0,3.465,4.951,52.020,52.020,53.581,2377,
,27-may-2010,14.5,2.132,3.246,51.144,51.144,52.784,1750,
,28-may-2010,13.6,2.131,3.056,51.784,51.784,53.504,1621,
,29-may-2010,15.0,1.914,2.606,42.997,42.997,44.785,1125,
,30-may-2010,15.2,2.894,3.971,44.759,44.759,46.672,2095,
,31-may-2010,16.4,3.026,4.216,35.354,35.354,37.388,1868,
,01-jun-2010,16.3,2.755,3.797,31.823,31.823,33.989,1808,
,02-jun-2010,17.8,3.803,5.138,34.526,34.526,36.880,2655,
,03-jun-2010,17.3,3.160,4.439,36.694,36.694,39.190,2086,
,04-jun-2010,18.9,3.808,5.345,39.232,39.232,41.886,2469,
,05-jun-2010,19.2,2.971,3.898,41.143,41.143,43.910,1791,
,06-jun-2010,17.9,2.392,3.170,32.341,32.341,35.191,1360,
,07-jun-2010,16.0,1.472,2.032,26.580,26.580,29.492,839,
,08-jun-2010,17.1,1.752,2.290,22.309,22.309,25.303,1005,
,09-jun-2010,16.3,1.865,2.524,22.496,22.496,25.582,887,
,10-jun-2010,15.6,2.455,3.579,24.448,24.448,27.655,1635,
,11-jun-2010,14.8,2.343,3.157,26.270,26.270,29.584,1255,
,12-jun-2010,17.5,3.410,4.641,28.866,28.866,32.326,2148,
,13-jun-2010,16.1,2.437,3.508,24.864,24.864,28.419,1635,
,14-jun-2010,15.8,2.832,3.931,26.955,26.955,30.629,1800,
,15-jun-2010,19.1,3.718,4.917,29.462,29.462,33.280,2386,
,16-jun-2010,19.6,3.018,3.936,31.672,31.672,35.596,1828,
,17-jun-2010,19.6,2.548,3.337,33.486,33.486,37.491,1400,
,18-jun-2010,19.0,2.547,3.335,35.258,35.258,39.338,1253,
,19-jun-2010,18.9,3.689,5.168,37.764,37.764,41.945,2375,
,20-jun-2010,19.9,4.216,5.693,40.533,40.533,44.814,2808,
,21-jun-2010,21.2,4.466,6.083,43.353,43.353,47.725,2899,
,22-jun-2010,21.1,3.599,5.046,45.534,45.534,49.967,2280,
,23-jun-2010,19.8,2.416,3.294,46.950,46.950,51.417,1335,
,24-jun-2010,20.0,2.974,3.978,48.655,48.655,53.159,1655,
,25-jun-2010,19.7,2.244,2.934,49.906,49.906,54.435,1036,
,26-jun-2010,19.9,3.607,4.939,51.877,51.877,56.439,1921,
,27-jun-2010,20.3,4.048,5.457,53.715,53.715,58.307,2094,
,28-jun-2010,18.4,1.442,2.094,53.753,53.753,58.353,863,
,29-jun-2010,20.6,3.146,4.192,55.362,55.362,59.977,1913,
,30-jun-2010,20.4,2.896,4.037,55.700,55.700,60.326,1616,
,01-jul-2010,19.2,3.296,4.877,45.827,45.827,50.463,1932,
,02-jul-2010,17.9,3.197,4.531,45.892,45.892,50.567,1918,
,03-jul-2010,17.8,3.200,4.419,47.757,47.757,52.468,1827,
,04-jul-2010,18.4,3.162,4.795,48.346,48.346,53.088,1944,
,05-jul-2010,18.4,3.403,4.653,50.254,50.254,55.024,2012,
,06-jul-2010,16.8,1.360,2.078,50.792,50.792,55.572,871,
,07-jul-2010,19.4,3.603,4.949,52.632,52.632,57.433,1967,
,08-jul-2010,18.0,2.175,3.020,50.466,50.466,55.276,1174,
,09-jul-2010,18.0,1.576,2.244,41.119,41.119,45.938,945,
,10-jul-2010,18.2,1.233,1.849,25.491,25.491,30.328,692,
,11-jul-2010,17.0,2.974,4.207,27.776,27.776,32.698,1865,
,12-jul-2010,17.2,2.565,3.360,29.693,29.693,34.681,1488,
,13-jul-2010,16.7,1.482,1.984,28.176,28.176,33.197,780,
,14-jul-2010,17.4,2.401,3.402,24.762,24.762,29.842,1487,
,15-jul-2010,16.9,1.993,2.780,15.406,15.406,20.539,1097,
,16-jul-2010,15.8,2.654,3.800,11.888,11.888,17.113,1606,
,17-jul-2010,15.7,2.760,3.853,11.750,11.750,17.077,1541,
,18-jul-2010,16.9,1.420,2.006,6.818,6.818,12.196,676,
,19-jul-2010,17.5,1.789,2.535,0.000,-1.304,4.146,956,
,20-jul-2010,17.6,2.843,3.836,2.843,2.843,6.988,1732,
,21-jul-2010,17.5,2.400,3.194,3.581,3.581,7.789,1498,
,22-jul-2010,16.9,1.887,2.543,4.207,4.207,8.476,972,
,23-jul-2010,17.6,2.825,3.747,6.923,6.923,11.301,1617,
,24-jul-2010,17.5,2.240,2.919,8.622,8.622,13.112,1024,
,25-jul-2010,18.1,2.384,3.121,10.820,10.820,15.421,1156,
,26-jul-2010,20.9,3.351,4.601,13.841,13.841,18.591,1878,
,27-jul-2010,20.1,2.789,3.822,15.979,15.979,20.840,1618,
,28-jul-2010,18.8,2.531,3.389,18.142,18.142,23.096,1345,
,29-jul-2010,18.7,2.017,2.623,19.826,19.826,24.849,1001,
,30-jul-2010,18.0,1.693,2.208,19.514,19.514,24.591,679,
,31-jul-2010,17.6,2.300,3.258,20.806,20.806,25.955,1397,
,01-aug-2010,17.8,1.794,2.339,22.260,22.260,27.462,922,
,02-aug-2010,17.5,1.827,2.417,23.717,23.717,28.970,1020,
,03-aug-2010,17.4,1.860,2.513,17.976,17.976,23.277,976,
,04-aug-2010,16.7,2.826,3.968,19.541,19.541,24.928,1734,
,05-aug-2010,16.7,2.604,3.427,21.682,21.682,27.143,1241,
,06-aug-2010,17.0,2.039,2.776,23.119,23.119,28.632,973,
,07-aug-2010,17.3,2.100,2.794,24.277,24.277,29.841,1065,
,08-aug-2010,18.3,3.168,4.213,26.746,26.746,32.381,1880,
,09-aug-2010,18.7,2.948,4.223,28.477,28.477,34.169,1964,
,10-aug-2010,17.9,3.027,4.088,30.721,30.721,36.464,1741,
,11-aug-2010,17.7,2.277,3.126,32.362,32.362,38.139,1439,
,12-aug-2010,17.3,2.369,3.220,34.034,34.034,39.842,1247,
,13-aug-2010,16.7,1.945,2.581,35.377,35.377,41.206,896,
,14-aug-2010,17.6,2.499,3.373,37.073,37.073,42.925,1446,
,15-aug-2010,19.0,3.157,4.189,39.166,39.166,45.043,1962,
,16-aug-2010,17.9,1.583,2.099,38.885,38.885,44.771,917,
,17-aug-2010,18.1,2.481,3.403,40.389,40.389,46.290,1455,
,18-aug-2010,17.5,2.883,3.953,41.913,41.913,47.826,1602,
,19-aug-2010,16.1,1.113,1.574,38.002,38.002,43.918,611,
,20-aug-2010,18.1,2.377,3.402,39.458,39.458,45.389,1378,
,21-aug-2010,16.6,2.661,3.561,40.465,40.465,46.409,1380,
,22-aug-2010,17.8,2.787,3.709,38.227,38.227,44.181,1604,
,23-aug-2010,16.5,2.469,3.527,35.738,35.738,41.706,1644,
,24-aug-2010,14.4,1.967,2.820,36.366,36.366,42.349,1170,
,25-aug-2010,14.7,1.796,2.427,37.568,37.568,43.565,1129,
,26-aug-2010,14.8,2.222,3.025,39.032,39.032,45.041,1349,
,27-aug-2010,15.8,2.559,3.399,40.682,40.682,46.703,1455,
,28-aug-2010,15.2,2.403,3.272,42.097,42.097,48.124,1372,
,29-aug-2010,16.0,2.194,3.065,43.151,43.151,49.182,1346,
,30-aug-2010,15.6,2.533,3.489,44.690,44.690,50.722,1959,
,31-aug-2010,15.8,2.262,3.089,46.033,46.033,52.063,1581,
,01-sep-2010,17.0,2.397,3.246,47.327,47.327,53.351,1630,
,02-sep-2010,17.2,2.883,3.888,48.969,48.969,54.984,1895,
,03-sep-2010,17.7,2.516,3.469,50.365,50.365,56.369,1704,
,04-sep-2010,16.4,0.856,1.109,49.229,49.229,55.228,254,
,05-sep-2010,17.0,1.515,2.165,43.466,43.466,49.458,901,
,06-sep-2010,15.8,0.681,0.939,0.000,-3.222,2.770,223,
,07-sep-2010,15.4,1.546,2.120,0.746,0.746,3.515,977,
,08-sep-2010,15.4,1.973,2.626,0.905,0.905,3.689,1160,
,09-sep-2010,15.7,1.859,2.484,0.000,-2.551,0.247,1065,
,10-sep-2010,17.5,1.504,1.999,0.000,-0.396,-0.149,687,
,11-sep-2010,15.9,1.751,2.473,1.551,1.551,1.409,1170,
,12-sep-2010,14.1,1.835,2.529,2.459,2.459,2.344,1165,
,13-sep-2010,15.4,1.273,1.641,3.404,3.404,3.317,366,
,14-sep-2010,15.6,1.398,2.175,0.000,-0.542,-0.586,1029,
,15-sep-2010,13.0,1.712,2.391,1.412,1.412,0.855,972,
,16-sep-2010,13.7,1.877,2.538,3.065,3.065,2.533,1217,
,17-sep-2010,12.8,1.469,2.030,4.394,4.394,3.902,1086,
,18-sep-2010,11.9,0.874,1.209,4.333,4.333,3.876,447,
,19-sep-2010,14.1,1.300,1.687,2.681,2.681,2.276,503,
,20-sep-2010,15.1,1.651,2.227,4.292,4.292,3.927,925,
,21-sep-2010,15.1,1.464,1.995,5.699,5.699,5.391,775,
,22-sep-2010,16.2,1.519,2.092,0.000,-10.000,-10.000,892,
,23-sep-2010,14.9,1.199,1.647,0.000,-1.401,-10.000,697,
,24-sep-2010,12.9,1.059,1.601,1.059,1.059,-8.441,970,
,25-sep-2010,11.2,1.120,1.560,2.168,2.168,-6.899,852,
,26-sep-2010,11.8,1.209,1.706,3.353,3.353,-5.345,1001,
,27-sep-2010,11.2,1.442,2.057,4.752,4.752,-3.635,1399,
,28-sep-2010,12.3,0.890,1.213,1.404,1.404,-6.763,496,
,29-sep-2010,13.3,1.456,2.015,2.741,2.741,-5.069,1171,
,30-sep-2010,12.1,1.151,1.607,1.864,1.864,-5.664,798,
,01-oct-2010,13.2,1.234,1.823,0.000,-1.423,-8.647,1050,
,02-oct-2010,11.8,1.055,1.452,0.000,-0.545,-8.760,659,
,03-oct-2010,12.6,1.244,1.741,0.444,0.444,-7.878,1081,
,04-oct-2010,11.3,0.902,1.402,0.000,-0.958,-8.883,865,
,05-oct-2010,11.8,1.659,2.250,1.659,1.659,-6.780,1128,
,06-oct-2010,11.2,1.534,2.059,3.070,3.070,-5.007,1076,
,07-oct-2010,12.1,1.366,1.846,3.497,3.497,-4.290,826,
,08-oct-2010,14.9,1.680,2.190,4.424,4.424,-3.096,952,
,09-oct-2010,14.8,1.062,1.420,5.443,5.443,-1.879,673,
,10-oct-2010,14.4,0.828,1.133,6.230,6.230,-0.958,617,
,11-oct-2010,13.1,1.054,1.513,7.024,7.024,-0.056,972,
,12-oct-2010,11.8,0.852,1.223,7.522,7.522,0.499,859,
,13-oct-2010,11.3,0.517,0.688,7.904,7.904,0.916,322,
,14-oct-2010,11.3,0.698,0.917,8.551,8.551,1.614,284,
,15-oct-2010,11.4,0.677,0.946,8.676,8.676,1.791,536,
,16-oct-2010,10.7,0.757,1.083,9.373,9.373,2.548,737,
,17-oct-2010,9.2,0.638,0.916,9.856,9.856,3.086,641,
,18-oct-2010,10.9,1.021,1.291,10.285,10.285,3.606,377,
,19-oct-2010,9.7,0.875,1.195,10.179,10.179,3.581,655,
,20-oct-2010,7.8,0.659,0.980,10.776,10.776,4.240,873,
,21-oct-2010,8.4,0.781,1.085,11.480,11.480,5.021,724,
,22-oct-2010,8.8,0.608,0.849,7.725,7.725,1.329,375,
,23-oct-2010,8.7,0.646,0.902,5.926,5.926,-0.425,574,
,24-oct-2010,6.9,0.537,0.821,6.435,6.435,0.134,780,
,25-oct-2010,5.9,0.475,0.735,6.082,6.082,-0.191,658,
,26-oct-2010,11.2,0.784,1.036,0.000,-0.478,-6.698,309,
,27-oct-2010,10.2,0.625,0.865,0.000,-0.875,-7.238,513,
,28-oct-2010,9.8,0.583,0.825,0.000,-4.617,-10.000,237,
,29-oct-2010,10.7,0.529,0.723,0.000,-10.000,-10.000,121,
,30-oct-2010,7.9,0.462,0.669,0.000,-0.738,-10.000,525,
,31-oct-2010,9.0,0.326,0.454,0.000,-10.000,-10.000,133,
,01-nov-2010,8.0,0.311,0.450,0.000,-3.689,-10.000,109,
,02-nov-2010,9.8,0.649,0.881,0.000,-3.451,-10.000,244,
,03-nov-2010,10.0,0.585,0.760,0.000,-1.515,-10.000,220,
,04-nov-2010,13.1,0.826,1.042,0.000,-2.974,-10.000,275,
,05-nov-2010,11.0,0.620,0.780,0.120,0.120,-9.380,130,
,06-nov-2010,9.1,0.326,0.481,0.000,-0.054,-9.085,434,
,07-nov-2010,7.1,0.366,0.537,0.000,-10.000,-10.000,339,
,08-nov-2010,7.3,0.169,0.299,0.000,-0.831,-10.000,389,
,09-nov-2010,7.0,0.407,0.569,0.000,-5.693,-10.000,221,
,10-nov-2010,4.7,0.097,0.211,0.000,-2.603,-10.000,602,
,11-nov-2010,7.5,0.718,1.017,0.000,-8.882,-10.000,403,
,12-nov-2010,7.3,0.753,0.929,0.253,0.253,-9.247,392,
,13-nov-2010,5.6,0.368,0.502,0.000,-2.180,-10.000,328,
,14-nov-2010,4.0,0.074,0.243,0.000,-0.026,-9.526,535,
,15-nov-2010,3.3,0.213,0.342,0.213,0.213,-8.837,391,
,16-nov-2010,4.4,0.344,0.488,0.000,-10.000,-10.000,237,
,17-nov-2010,7.2,0.347,0.449,0.000,-10.000,-10.000,437,
,18-nov-2010,7.5,0.423,0.547,0.000,-0.577,-10.000,285,
,19-nov-2010,5.2,0.181,0.289,0.081,0.081,-9.419,296,
,20-nov-2010,6.4,0.198,0.300,0.180,0.180,-8.849,300,
,21-nov-2010,5.2,0.260,0.367,0.439,0.439,-8.147,165,
,22-nov-2010,3.9,0.259,0.362,0.697,0.697,-7.481,166,
,23-nov-2010,4.2,0.151,0.232,0.747,0.747,-7.056,238,
,24-nov-2010,4.0,0.176,0.261,0.422,0.422,-7.027,224,
,25-nov-2010,2.2,0.068,0.117,0.000,-1.510,-8.607,399,
,26-nov-2010,3.1,0.048,0.094,0.000,-0.052,-8.229,348,
,27-nov-2010,1.6,0.108,0.173,0.000,-3.492,-10.000,233,
,28-nov-2010,1.7,0.073,0.118,0.073,0.073,-9.427,185,
,29-nov-2010,1.2,0.000,0.000,0.073,0.073,-8.956,404,
,30-nov-2010,1.3,0.087,0.134,0.000,-2.540,-10.000,347,
,01-dec-2010,1.5,0.065,0.114,0.000,-10.000,-10.000,183,
,02-dec-2010,1.3,0.000,0.000,0.000,-5.500,-10.000,294,
,03-dec-2010,1.3,0.098,0.160,0.000,-1.502,-10.000,211,
,04-dec-2010,1.2,0.066,0.109,0.000,-0.034,-9.534,182,
,05-dec-2010,1.3,0.029,0.052,0.029,0.029,-9.028,189,
,06-dec-2010,1.4,0.020,0.056,0.000,-3.351,-10.000,226,
,07-dec-2010,1.4,0.162,0.237,0.000,-2.738,-10.000,138,
,08-dec-2010,1.3,0.000,0.000,0.000,0.000,-9.500,330,
,09-dec-2010,1.1,0.039,0.091,0.039,0.039,-8.986,218,
,10-dec-2010,1.1,0.115,0.177,0.154,0.154,-8.421,179,
,11-dec-2010,1.9,0.138,0.188,0.092,0.092,-8.063,133,
,12-dec-2010,1.5,0.027,0.059,0.118,0.118,-7.633,197,
,13-dec-2010,1.4,0.209,0.308,0.327,0.327,-7.042,180,
,14-dec-2010,1.6,0.037,0.094,0.363,0.363,-6.654,281,
,15-dec-2010,2.3,0.168,0.236,0.331,0.331,-6.353,126,
,16-dec-2010,3.5,0.483,0.648,0.000,-0.088,-6.453,105,
,17-dec-2010,0.9,0.148,0.162,0.148,0.148,-5.983,307,
,18-dec-2010,0.4,0.010,0.050,0.158,0.158,-5.673,235,
,19-dec-2010,-0.3,0.113,0.208,0.271,0.271,-5.277,187,
,20-dec-2010,-1.0,0.000,0.000,0.271,0.271,-5.013,271,
,21-dec-2010,-1.3,0.062,0.104,0.000,-0.068,-5.100,174,
,22-dec-2010,-0.9,0.000,0.000,0.000,-0.100,-4.945,280,
,23-dec-2010,-1.1,0.074,0.121,0.000,-0.126,-4.824,151,
,24-dec-2010,-1.3,0.000,0.000,0.000,0.000,-4.583,300,
,25-dec-2010,-1.6,0.000,0.031,0.000,0.000,-4.354,261,
,26-dec-2010,-0.9,0.303,0.463,0.000,-4.597,-8.733,60,
,27-dec-2010,0.5,0.450,0.652,0.000,-10.000,-10.000,23,
,28-dec-2010,2.9,0.135,0.204,0.000,-0.065,-9.565,163,
,29-dec-2010,5.6,0.207,0.286,0.000,-0.193,-9.279,119,
,30-dec-2010,6.1,0.106,0.182,0.006,0.006,-8.809,193,
,31-dec-2010,5.4,0.300,0.369,0.306,0.306,-8.069,67,
,01-jan-2011,4.9,0.244,0.319,0.149,0.149,-7.822,98,
,02-jan-2011,3.0,0.358,0.475,0.506,0.507,-7.073,55,
,03-jan-2011,1.9,0.221,0.348,0.727,0.727,-6.498,189,
,04-jan-2011,2.3,0.391,0.507,0.915,0.915,-5.982,132,
,05-jan-2011,2.7,0.183,0.240,0.696,0.696,-5.900,285,
,06-jan-2011,1.2,0.057,0.124,0.754,0.754,-5.548,246,
,07-jan-2011,0.7,0.249,0.338,0.000,-10.000,-10.000,95,
,08-jan-2011,1.3,0.181,0.199,0.000,-0.019,-9.519,387,
,09-jan-2011,0.8,0.277,0.339,0.077,0.077,-8.966,347,
,10-jan-2011,3.3,0.260,0.375,0.000,-10.000,-10.000,94,
,11-jan-2011,3.9,0.090,0.131,0.000,-6.310,-10.000,341,
,12-jan-2011,6.4,0.328,0.451,0.000,-2.972,-10.000,82,
,13-jan-2011,7.9,0.301,0.405,0.000,-0.099,-9.599,150,
,14-jan-2011,6.5,0.247,0.318,0.000,-2.953,-10.000,317,
,15-jan-2011,8.1,0.510,0.748,0.000,-8.490,-10.000,126,
,16-jan-2011,7.9,0.173,0.235,0.000,-0.027,-9.527,373,
,17-jan-2011,4.0,0.188,0.271,0.188,0.188,-8.862,191,
,18-jan-2011,2.0,0.039,0.201,0.228,0.228,-8.380,429,
